Fecha;Tipo vacuna;Territorio;Medida;Valor;
10/05/2022;Novavax;Andalucía;Porcentaje adm/recib;0,36;
06/05/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
06/05/2022;TOTAL;Andalucía;Dosis administradas ;18428016;
06/05/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,83108886457926;
06/05/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
06/05/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12704691;
06/05/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,56578942057195;
06/05/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
06/05/2022;Moderna;Andalucía;Dosis administradas ;3610152;
06/05/2022;Moderna;Andalucía;Porcentaje adm/recib;108,75589697243562;
06/05/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
06/05/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1785723;
06/05/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,79789391065472;
06/05/2022;Janssen;Andalucía;Dosis recibidas ;333500;
06/05/2022;Janssen;Andalucía;Dosis administradas ;327417;
06/05/2022;Janssen;Andalucía;Porcentaje adm/recib;98,176011994003;
06/05/2022;Novavax;Andalucía;Dosis recibidas ;10000;
06/05/2022;Novavax;Andalucía;Dosis administradas ;33;
06/05/2022;Novavax;Andalucía;Porcentaje adm/recib;0,33;
03/05/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
03/05/2022;TOTAL;Andalucía;Dosis administradas ;18415885;
03/05/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,76207948565231;
03/05/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
03/05/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12696814;
03/05/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,50219789179995;
03/05/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
03/05/2022;Moderna;Andalucía;Dosis administradas ;3606021;
03/05/2022;Moderna;Andalucía;Porcentaje adm/recib;108,63145051965657;
03/05/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
03/05/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1785626;
03/05/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,7915494800183;
03/05/2022;Janssen;Andalucía;Dosis recibidas ;333500;
03/05/2022;Janssen;Andalucía;Dosis administradas ;327394;
03/05/2022;Janssen;Andalucía;Porcentaje adm/recib;98,16911544227887;
03/05/2022;Novavax;Andalucía;Dosis recibidas ;10000;
03/05/2022;Novavax;Andalucía;Dosis administradas ;30;
03/05/2022;Novavax;Andalucía;Porcentaje adm/recib;0,3;
29/04/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
29/04/2022;TOTAL;Andalucía;Dosis administradas ;18411542;
29/04/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,73737354775106;
29/04/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
29/04/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12694109;
29/04/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,48036025242857;
29/04/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
29/04/2022;Moderna;Andalucía;Dosis administradas ;3604454;
29/04/2022;Moderna;Andalucía;Porcentaje adm/recib;108,58424461515288;
29/04/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
29/04/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1785574;
29/04/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,7881483419452;
29/04/2022;Janssen;Andalucía;Dosis recibidas ;333500;
29/04/2022;Janssen;Andalucía;Dosis administradas ;327384;
29/04/2022;Janssen;Andalucía;Porcentaje adm/recib;98,16611694152924;
29/04/2022;Novavax;Andalucía;Dosis recibidas ;10000;
29/04/2022;Novavax;Andalucía;Dosis administradas ;21;
29/04/2022;Novavax;Andalucía;Porcentaje adm/recib;0,21;
26/04/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
26/04/2022;TOTAL;Andalucía;Dosis administradas ;18396418;
26/04/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,6513379491284;
26/04/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
26/04/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12685024;
26/04/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,40701646178574;
26/04/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
26/04/2022;Moderna;Andalucía;Dosis administradas ;3598560;
26/04/2022;Moderna;Andalucía;Porcentaje adm/recib;108,40668775417986;
26/04/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
26/04/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1785469;
26/04/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,78128065929754;
26/04/2022;Janssen;Andalucía;Dosis recibidas ;333500;
26/04/2022;Janssen;Andalucía;Dosis administradas ;327351;
26/04/2022;Janssen;Andalucía;Porcentaje adm/recib;98,15622188905547;
26/04/2022;Novavax;Andalucía;Dosis recibidas ;10000;
26/04/2022;Novavax;Andalucía;Dosis administradas ;14;
26/04/2022;Novavax;Andalucía;Porcentaje adm/recib;0,13999999999999999;
22/04/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
22/04/2022;TOTAL;Andalucía;Dosis administradas ;18386454;
22/04/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,59465594009136;
22/04/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
22/04/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12678845;
22/04/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,35713299647126;
22/04/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
22/04/2022;Moderna;Andalucía;Dosis administradas ;3594868;
22/04/2022;Moderna;Andalucía;Porcentaje adm/recib;108,29546618466637;
22/04/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
22/04/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1785396;
22/04/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,7765059846949;
22/04/2022;Janssen;Andalucía;Dosis recibidas ;333500;
22/04/2022;Janssen;Andalucía;Dosis administradas ;327331;
22/04/2022;Janssen;Andalucía;Porcentaje adm/recib;98,15022488755622;
22/04/2022;Novavax;Andalucía;Dosis recibidas ;10000;
22/04/2022;Novavax;Andalucía;Dosis administradas ;14;
22/04/2022;Novavax;Andalucía;Porcentaje adm/recib;0,13999999999999999;
19/04/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
19/04/2022;TOTAL;Andalucía;Dosis administradas ;18368357;
19/04/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,49170789537607;
19/04/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
19/04/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12667334;
19/04/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,26420395144214;
19/04/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
19/04/2022;Moderna;Andalucía;Dosis administradas ;3588407;
19/04/2022;Moderna;Andalucía;Porcentaje adm/recib;108,10082843801779;
19/04/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
19/04/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1785296;
19/04/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,76996533455426;
19/04/2022;Janssen;Andalucía;Dosis recibidas ;333500;
19/04/2022;Janssen;Andalucía;Dosis administradas ;327306;
19/04/2022;Janssen;Andalucía;Porcentaje adm/recib;98,14272863568216;
19/04/2022;Novavax;Andalucía;Dosis recibidas ;10000;
19/04/2022;Novavax;Andalucía;Dosis administradas ;14;
19/04/2022;Novavax;Andalucía;Porcentaje adm/recib;0,13999999999999999;
12/04/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
12/04/2022;TOTAL;Andalucía;Dosis administradas ;18352739;
12/04/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,4028620887582;
12/04/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
12/04/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12657407;
12/04/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,18406264052177;
12/04/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
12/04/2022;Moderna;Andalucía;Dosis administradas ;3582860;
12/04/2022;Moderna;Andalucía;Porcentaje adm/recib;107,9337249585781;
12/04/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
12/04/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1785175;
12/04/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,7620511478841;
12/04/2022;Janssen;Andalucía;Dosis recibidas ;333500;
12/04/2022;Janssen;Andalucía;Dosis administradas ;327283;
12/04/2022;Janssen;Andalucía;Porcentaje adm/recib;98,13583208395802;
12/04/2022;Novavax;Andalucía;Dosis recibidas ;10000;
12/04/2022;Novavax;Andalucía;Dosis administradas ;14;
12/04/2022;Novavax;Andalucía;Porcentaje adm/recib;0,13999999999999999;
08/04/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
08/04/2022;TOTAL;Andalucía;Dosis administradas ;18341461;
08/04/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,3387051540011;
08/04/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
08/04/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12649912;
08/04/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,12355502237449;
08/04/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
08/04/2022;Moderna;Andalucía;Dosis administradas ;3579211;
08/04/2022;Moderna;Andalucía;Porcentaje adm/recib;107,82379876487423;
08/04/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
08/04/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1785073;
08/04/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,75537968474066;
08/04/2022;Janssen;Andalucía;Dosis recibidas ;333500;
08/04/2022;Janssen;Andalucía;Dosis administradas ;327254;
08/04/2022;Janssen;Andalucía;Porcentaje adm/recib;98,12713643178411;
08/04/2022;Novavax;Andalucía;Dosis recibidas ;10000;
08/04/2022;Novavax;Andalucía;Dosis administradas ;11;
08/04/2022;Novavax;Andalucía;Porcentaje adm/recib;0,11;
05/04/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
05/04/2022;TOTAL;Andalucía;Dosis administradas ;18320929;
05/04/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,22190517311508;
05/04/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
05/04/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12637178;
05/04/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;102,02075261950758;
05/04/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
05/04/2022;Moderna;Andalucía;Dosis administradas ;3571577;
05/04/2022;Moderna;Andalucía;Porcentaje adm/recib;107,59382437114023;
05/04/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
05/04/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784944;
05/04/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,74694224605926;
05/04/2022;Janssen;Andalucía;Dosis recibidas ;333500;
05/04/2022;Janssen;Andalucía;Dosis administradas ;327224;
05/04/2022;Janssen;Andalucía;Porcentaje adm/recib;98,11814092953523;
05/04/2022;Novavax;Andalucía;Dosis recibidas ;10000;
05/04/2022;Novavax;Andalucía;Dosis administradas ;6;
05/04/2022;Novavax;Andalucía;Porcentaje adm/recib;0,06;
01/04/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
01/04/2022;TOTAL;Andalucía;Dosis administradas ;18308835;
01/04/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,15310627535375;
01/04/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
01/04/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12629657;
01/04/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,96003510168427;
01/04/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
01/04/2022;Moderna;Andalucía;Dosis administradas ;3567097;
01/04/2022;Moderna;Andalucía;Porcentaje adm/recib;107,45886428679019;
01/04/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
01/04/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784883;
01/04/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,74295244947348;
01/04/2022;Janssen;Andalucía;Dosis recibidas ;333500;
01/04/2022;Janssen;Andalucía;Dosis administradas ;327194;
01/04/2022;Janssen;Andalucía;Porcentaje adm/recib;98,10914542728636;
01/04/2022;Novavax;Andalucía;Dosis recibidas ;10000;
01/04/2022;Novavax;Andalucía;Dosis administradas ;4;
01/04/2022;Novavax;Andalucía;Porcentaje adm/recib;0,04;
29/03/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
29/03/2022;TOTAL;Andalucía;Dosis administradas ;18284017;
29/03/2022;TOTAL;Andalucía;Porcentaje adm/recib;104,01192461133515;
29/03/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
29/03/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12614140;
29/03/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,83476536041793;
29/03/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
29/03/2022;Moderna;Andalucía;Dosis administradas ;3557961;
29/03/2022;Moderna;Andalucía;Porcentaje adm/recib;107,18364211477632;
29/03/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
29/03/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784771;
29/03/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,73562692131598;
29/03/2022;Janssen;Andalucía;Dosis recibidas ;333500;
29/03/2022;Janssen;Andalucía;Dosis administradas ;327141;
29/03/2022;Janssen;Andalucía;Porcentaje adm/recib;98,09325337331333;
29/03/2022;Novavax;Andalucía;Dosis recibidas ;10000;
29/03/2022;Novavax;Andalucía;Dosis administradas ;4;
29/03/2022;Novavax;Andalucía;Porcentaje adm/recib;0,04;
25/03/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
25/03/2022;TOTAL;Andalucía;Dosis administradas ;18266498;
25/03/2022;TOTAL;Andalucía;Porcentaje adm/recib;103,91226462374786;
25/03/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
25/03/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12603433;
25/03/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,74832705921672;
25/03/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
25/03/2022;Moderna;Andalucía;Dosis administradas ;3551283;
25/03/2022;Moderna;Andalucía;Porcentaje adm/recib;106,98246723904204;
25/03/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
25/03/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784680;
25/03/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,72967492968802;
25/03/2022;Janssen;Andalucía;Dosis recibidas ;333500;
25/03/2022;Janssen;Andalucía;Dosis administradas ;327102;
25/03/2022;Janssen;Andalucía;Porcentaje adm/recib;98,0815592203898;
25/03/2022;Novavax;Andalucía;Dosis recibidas ;10000;
25/03/2022;Novavax;Andalucía;Dosis administradas ;0;
25/03/2022;Novavax;Andalucía;Porcentaje adm/recib;0;
24/03/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
24/03/2022;TOTAL;Andalucía;Dosis administradas ;18256457;
24/03/2022;TOTAL;Andalucía;Porcentaje adm/recib;103,8551445863391;
24/03/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
24/03/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12596573;
24/03/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,69294583700321;
24/03/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
24/03/2022;Moderna;Andalucía;Dosis administradas ;3548169;
24/03/2022;Moderna;Andalucía;Porcentaje adm/recib;106,8886579304112;
24/03/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
24/03/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784631;
24/03/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,7264700111191;
24/03/2022;Janssen;Andalucía;Dosis recibidas ;333500;
24/03/2022;Janssen;Andalucía;Dosis administradas ;327084;
24/03/2022;Janssen;Andalucía;Porcentaje adm/recib;98,07616191904049;
24/03/2022;Novavax;Andalucía;Dosis recibidas ;10000;
24/03/2022;Novavax;Andalucía;Dosis administradas ;0;
24/03/2022;Novavax;Andalucía;Porcentaje adm/recib;0;
23/03/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
23/03/2022;TOTAL;Andalucía;Dosis administradas ;18246077;
23/03/2022;TOTAL;Andalucía;Porcentaje adm/recib;103,79609608635872;
23/03/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
23/03/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12590148;
23/03/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,64107639783093;
23/03/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
23/03/2022;Moderna;Andalucía;Dosis administradas ;3544303;
23/03/2022;Moderna;Andalucía;Porcentaje adm/recib;106,77219460762164;
23/03/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
23/03/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784560;
23/03/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,72182614951927;
23/03/2022;Janssen;Andalucía;Dosis recibidas ;333500;
23/03/2022;Janssen;Andalucía;Dosis administradas ;327066;
23/03/2022;Janssen;Andalucía;Porcentaje adm/recib;98,07076461769115;
23/03/2022;Novavax;Andalucía;Dosis recibidas ;10000;
23/03/2022;Novavax;Andalucía;Dosis administradas ;0;
23/03/2022;Novavax;Andalucía;Porcentaje adm/recib;0;
22/03/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
22/03/2022;TOTAL;Andalucía;Dosis administradas ;18236119;
22/03/2022;TOTAL;Andalucía;Porcentaje adm/recib;103,7394482094026;
22/03/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
22/03/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12583850;
22/03/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,5902322378454;
22/03/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
22/03/2022;Moderna;Andalucía;Dosis administradas ;3540736;
22/03/2022;Moderna;Andalucía;Porcentaje adm/recib;106,66473866546167;
22/03/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
22/03/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784495;
22/03/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,71757472692785;
22/03/2022;Janssen;Andalucía;Dosis recibidas ;333500;
22/03/2022;Janssen;Andalucía;Dosis administradas ;327038;
22/03/2022;Janssen;Andalucía;Porcentaje adm/recib;98,06236881559221;
22/03/2022;Novavax;Andalucía;Dosis recibidas ;10000;
22/03/2022;Novavax;Andalucía;Dosis administradas ;0;
22/03/2022;Novavax;Andalucía;Porcentaje adm/recib;0;
21/03/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
21/03/2022;TOTAL;Andalucía;Dosis administradas ;18226260;
21/03/2022;TOTAL;Andalucía;Porcentaje adm/recib;103,68336351178154;
21/03/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
21/03/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12577693;
21/03/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,54052637994909;
21/03/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
21/03/2022;Moderna;Andalucía;Dosis administradas ;3537103;
21/03/2022;Moderna;Andalucía;Porcentaje adm/recib;106,55529447205905;
21/03/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
21/03/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784442;
21/03/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,71410818235333;
21/03/2022;Janssen;Andalucía;Dosis recibidas ;333500;
21/03/2022;Janssen;Andalucía;Dosis administradas ;327022;
21/03/2022;Janssen;Andalucía;Porcentaje adm/recib;98,05757121439281;
21/03/2022;Novavax;Andalucía;Dosis recibidas ;10000;
21/03/2022;Novavax;Andalucía;Dosis administradas ;0;
21/03/2022;Novavax;Andalucía;Porcentaje adm/recib;0;
18/03/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
18/03/2022;TOTAL;Andalucía;Dosis administradas ;18212764;
18/03/2022;TOTAL;Andalucía;Porcentaje adm/recib;103,60658908444675;
18/03/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
18/03/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12568601;
18/03/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,46712607785501;
18/03/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
18/03/2022;Moderna;Andalucía;Dosis administradas ;3532775;
18/03/2022;Moderna;Andalucía;Porcentaje adm/recib;106,42491339057088;
18/03/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
18/03/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784380;
18/03/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,71005297926614;
18/03/2022;Janssen;Andalucía;Dosis recibidas ;333500;
18/03/2022;Janssen;Andalucía;Dosis administradas ;327008;
18/03/2022;Janssen;Andalucía;Porcentaje adm/recib;98,05337331334333;
18/03/2022;Novavax;Andalucía;Dosis recibidas ;10000;
18/03/2022;Novavax;Andalucía;Dosis administradas ;0;
18/03/2022;Novavax;Andalucía;Porcentaje adm/recib;0;
17/03/2022;TOTAL;Andalucía;Dosis recibidas ;17578770;
17/03/2022;TOTAL;Andalucía;Dosis administradas ;18197342;
17/03/2022;TOTAL;Andalucía;Porcentaje adm/recib;103,51885825913871;
17/03/2022;Pfizer/BioNtech;Andalucía;Dosis recibidas ;12386870;
17/03/2022;Pfizer/BioNtech;Andalucía;Dosis administradas ;12557602;
17/03/2022;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;101,37833044183076;
17/03/2022;Moderna;Andalucía;Dosis recibidas ;3319500;
17/03/2022;Moderna;Andalucía;Dosis administradas ;3528397;
17/03/2022;Moderna;Andalucía;Porcentaje adm/recib;106,29302605814128;
17/03/2022;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;1528900;
17/03/2022;AstraZeneca/Oxford;Andalucía;Dosis administradas ;1784353;
17/03/2022;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;116,70828700372817;
17/03/2022;Janssen;Andalucía;Dosis recibidas ;333500;
17/03/2022;Janssen;Andalucía;Dosis administradas ;326990;
17/03/2022;Janssen;Andalucía;Porcentaje adm/recib;98,047976011994;
17/03/2022;Novavax;Andalucía;Dosis recibidas ;10000;
